url,fecha,handle,partido,texto,direccion_antes,conf_antes,direccion_despues,conf_despues,voz,contexto
https://x.com/elmundoes/status/2099547699255164969,2026-09-14,@elmundoes,PSOE,La Junta Electoral ejecuta la paralización de la 'ley de nietos' y pide informes a los consulados sobre el nexo de los nacionalizados con el exilio https://t.co/dWcWVHRg0y,perjudica,0.68,perjudica,0.88,rival,Junta Electoral Central = Institución electoral. | Ley de nietos (Ley de Memoria Democrática) = PSOE / Sumar.
https://x.com/elmundoes/status/1969721995114770539,2025-09-21,@elmundoes,PP,"Ayuso pide que se depuren responsabilidades en el caso de las pulseras antimaltrato: ""Se ha dejado desprotegidas a muchas mujeres"" https://t.co/xpACOiNycg",beneficia,0.2,beneficia,0.72,cargo del partido,Isabel Díaz Ayuso = PP. | Caso de las pulseras antimaltrato = Ministerio de Igualdad / Gobierno de España (PSOE / Sumar).
https://x.com/eltorotv/status/2075697823077773502,2026-07-10,@eltorotv,PSOE,"Fernando Paz estalla: ""Necesitamos un reseteo absoluto"".

El historiador y contertulio Fernando Paz critica la decisión del Gobierno de retirar la Gran Cruz de la Orden Civil de Sanidad a Antonio Vallejo-Nájera, psiquiatra vinculado al franquismo, al considerar que el Ejecutivo https://t.co/roOww7sQn9",beneficia,0.26,perjudica,0.96,rival,Fernando Paz = Vox. | Gobierno de España = PSOE / Sumar. | Antonio Vallejo-Nájera = Franquismo.
https://x.com/esRadio/status/2095052017429315850,2026-09-02,@esRadio,Vox,"🔴 Federico entrevista a Abascal por Ceuta: ""Hoy es el momento"" 

📻 Federico Jiménez Losantos con @Santi_ABASCAL en @eslamananadeFJL https://t.co/dEONdh440P",neutro,0.26,beneficia,0.67,cargo del partido,Federico Jiménez Losantos = Periodista / esRadio | Santiago Abascal = Vox
https://x.com/europapress/status/1983514105441915197,2025-10-29,@europapress,PSOE,"El juez García Castellón defiende al juez Peinado, que investiga a Begoña Gómez, y lamenta que se encuentra ""absolutamente solo"" y padece ""un caso evidente de acoso"": ""A mí él me da mucha pena"" https://t.co/PJGIPc2QWb https://t.co/kIySEDVgls",perjudica,0.65,perjudica,0.61,rival,"Juez García Castellón = Casos Kitchen, Púnica, Lezo y Tsunami Democràtic | Juez Peinado = Caso Begoña Gómez, PSOE | Begoña Gómez = Caso Begoña Gómez, PSOE"
https://x.com/informativost5/status/2024023584448925915,2026-02-18,@informativost5,PSOE,Hacienda se quedará con casi la mitad de la nueva subida de las pensiones: la estructura impositiva del IRPF y la no deflación del impuesto hace que su poder adquisitivo real caiga https://t.co/Uoa6u0NQY8,perjudica,1.0,perjudica,0.99,rival,Hacienda (Ministerio de Hacienda) = PSOE (Gobierno de España)
https://x.com/larazon_es/status/2090771242668245453,2026-08-21,@larazon_es,ninguno,"🚨 Eduardo García, portavoz de la CEP en Ceuta: “Hay 10.000 inmigrantes ilegales sin control y el caos va a más” https://t.co/BOLzLP7qDJ",perjudica,0.43,neutro,0.66,tercero,Eduardo García = Portavoz de la CEP | CEP (Confederación Española de Policía) = Sindicato policial
https://x.com/periodistadigit/status/2001627534358884519,2025-12-18,@periodistadigit,PSOE,Aldama arruina la huida de Sánchez a Bruselas y le borra la sonrisa a Cerdán https://t.co/GnUgPyyN74,perjudica,0.93,perjudica,0.75,tercero,"Víctor de Aldama = Caso Koldo, PSOE | Pedro Sánchez = PSOE | Santos Cerdán = PSOE"
https://x.com/ElHuffPost/status/2069758602819334214,2026-06-24,@ElHuffPost,varios,"Patxi López pone en pie a la bancada socialista don su respuesta a Feijóo: ""Para que yo le acepte que hable de mi pare tendría que nacer tres veces. A mi padre le dieron de hostias en las comisarías y lo encarcelaron, mientras el fundador del PP era del Gobierno franquista"", https://t.co/qDu8n5Vy6O",perjudica,0.3,perjudica,0.5,cargo del partido,Patxi López = PSOE | Alberto Núñez Feijóo = PP | Fundador del PP (Manuel Fraga) = PP
https://x.com/El_Plural/status/1977731448611172654,2025-10-13,@El_Plural,PP,"Génova defiende que ""mentir no es ilegal"" tras la confesión del bulo de Miguel Ángel Rodríguez ante el Supremo https://t.co/2OVRQ0cx7T",perjudica,0.95,perjudica,0.9,cargo del partido,Génova = PP | Miguel Ángel Rodríguez = PP (Gabinete Ayuso / Caso González Amador) | Tribunal Supremo = Institución judicial
https://x.com/HoyPorHoy/status/2061712352228102480,2026-06-02,@HoyPorHoy,PP,"“Feijóo no quiere limpiar, quiere purgar las instituciones. ¿Quiere que @rtve le haga la campaña para que no haga el ridículo de nuevo en otra entrevista?”

📻 @BernaGHarbour en #ElAbierto

🎧 Audios de la tertulia: https://t.co/BPB2cqCUZH

📹 Vídeo: https://t.co/CdQpurro50 https://t.co/JPExMQNycA",perjudica,1.0,perjudica,1.0,rival,Alberto Núñez Feijóo = PP | RTVE = Ente público / Institución | Berna González Harbour = Periodista / Cadena SER
https://x.com/HoyPorHoy/status/2090697574164373643,2026-08-21,@HoyPorHoy,PP,"“A Feijóo no se le puede permitir ignorancia porque hay burradas que son insoportables; los menores que entran en la tutela de una CCAA, por ley, pasan a ser residentes legales, el 100%”

📻 @iguardans en #ElAbierto

🎧 Audios de la tertulia: https://t.co/BPB2cqCUZH https://t.co/Cw02rSBcbI",perjudica,0.99,perjudica,0.97,rival,Alberto Núñez Feijóo = PP | Ignasi Guardans = Exdiputado de CiU / Analista político
https://x.com/La_SER/status/2026571949162295775,2026-02-25,@La_SER,varios,"🎥 Sánchez: ""Lo más interesante señor Feijóo, es que eso se lo llevaba usted escrito, es que me lo imagino delante del espejo leyendo y diciendo esa sarta de mentiras. [...] De verdad, para una cosa que tiene que usted que hacer a la semana, que es venir aquí"" https://t.co/KEpXzU5yys",perjudica,0.68,perjudica,0.34,cargo del partido,Pedro Sánchez = PSOE | Alberto Núñez Feijóo = PP
https://x.com/OndaCero_es/status/1970388854567055849,2025-09-23,@OndaCero_es,PSOE,"📻 Monólogo de Alsina: ""Ministra desconocida naufraga sin remedio""

💬 ""Un 73% de los ciudadanos de este país, tres de cada cuatro, no tiene ni pajolera idea de quién es Ana Redondo.""

🔊 Escucha aquí el monólogo completo: https://t.co/JJ5K2KGFkS https://t.co/5vdIOuw1rn",perjudica,0.99,perjudica,0.99,rival,Carlos Alsina = Onda Cero. | Ana Redondo = PSOE.
https://x.com/_infoLibre/status/2005589770739572838,2025-12-29,@_infoLibre,varios,"Robles acusa a Feijóo de mentir sobre la dana y le exige que se disculpe ante la UME
https://t.co/4BWWz39L7k",perjudica,0.92,perjudica,0.97,cargo del partido,"Margarita Robles = PSOE. | Alberto Núñez Feijóo = PP. | DANA = Caso DANA (PP / PSOE). | UME = Fuerzas Armadas (Ministerio de Defensa, PSOE)."
https://x.com/abc_es/status/1970401504864452678,2025-09-23,@abc_es,varios,"‼ Junts amenaza con revelar lo hablado en Suiza si fracasa la mediación
Los de Puigdemont admiten que el tiempo extra que dieron al mediador y al PSOE en enero «vence ahora»

 ✍ Informa @joanguirado https://t.co/saASTmdLE1",perjudica,0.85,perjudica,0.56,tercero,Junts = Junts per Catalunya. | Carles Puigdemont = Junts per Catalunya / Caso Procés. | PSOE = PSOE. | Mediación en Suiza = Negociaciones de investidura (PSOE / Junts).
https://x.com/abc_es/status/2033166312407511541,2026-03-15,@abc_es,PSOE,Gritan a Óscar Puente tras votar en Valladolid: «Por las víctimas» https://t.co/Rq5m7WTMZa,perjudica,0.73,perjudica,0.87,cargo del partido,Óscar Puente = PSOE.
https://x.com/ctxt_es/status/2067642552644173903,2026-06-18,@ctxt_es,PP,"Feijóo en El Hormiguero.

🎥 Un vídeo de @denny_horror para CTXT. https://t.co/3CfWvh6sUV",neutro,0.82,neutro,0.47,cargo del partido,Alberto Núñez Feijóo = PP. | El Hormiguero = Atresmedia. | CTXT = Medio de comunicación.
https://x.com/elEconomistaes/status/2000846913977889226,2025-12-16,@elEconomistaes,ninguno,"España, a la cola de seguridad jurídica del contribuyente en la OCDE: ""Se prioriza la recaudación por encima de todo"" https://t.co/Yyuwsx2TWC",perjudica,0.81,perjudica,0.5,tercero,OCDE = Institución internacional.
https://x.com/el_pais/status/2083143768207732974,2026-07-31,@el_pais,PSOE,"📺TV en DIRECTO | Sánchez define lo sucedido en Ceuta como una ""violación de la integridad territorial de España"": ""Ceuta es una ciudad española y lo sucedido ayer merece toda nuestra condena y rechazo"" https://t.co/nYVcEwpWS9 https://t.co/b9A3cIBecS",beneficia,0.6,beneficia,0.97,cargo del partido,Pedro Sánchez = PSOE. | Ceuta = PP (Gobierno de Ceuta) / Crisis fronteriza con Marruecos.
https://x.com/elconfidencial/status/1971990784934133907,2025-09-27,@elconfidencial,PSOE,El Telegraph acusa a Sánchez de usar la guerra de Gaza para salvar su futuro político https://t.co/DfFdjyhguy,perjudica,0.97,perjudica,1.0,rival,The Telegraph = Medio internacional. | Pedro Sánchez = PSOE. | Guerra de Gaza = Conflicto Israel-Gaza / Política exterior (PSOE).
https://x.com/eldiarioes/status/2082792566240514051,2026-07-30,@eldiarioes,PP,❗ El Gobierno de Ayuso anuncia que venderá el ático de lujo para financiar la reconstrucción tras los incendios un día después de conocerse su compra https://t.co/lVaSZs7V7r https://t.co/sQaWZtlVoq,perjudica,0.94,perjudica,0.97,cargo del partido,Isabel Díaz Ayuso (Gobierno de Ayuso) = PP. | Ático de lujo = Caso González Amador (PP).
https://x.com/eldiarioes/status/2082049066511254013,2026-07-28,@eldiarioes,PSOE,"🔴 Pedro Sánchez: ""No es aceptable que haya recortes en políticas de mitigación y adaptación. No es asumible que no haya colaboración entre las administraciones en la prevención y en la reconstrucción?""

""¿Qué más tiene que pasar?"" https://t.co/fDmRn39TX7 https://t.co/V7TStuk2eO",beneficia,0.59,beneficia,0.95,cargo del partido,Pedro Sánchez = PSOE.
https://x.com/elespanolcom/status/1994402997061685339,2025-11-28,@elespanolcom,PP,"🔴 #URGENTE | Feijóo se compromete en Cataluña a convocar elecciones generales si Junts apoya una moción de censura: “Que los ciudadanos puedan decidir qué gobierno futuro quieren”

👉 ""No me faltan ganas, me faltan votos"", ha dicho ante los empresarios https://t.co/pcv6KbP852",perjudica,0.21,beneficia,0.13,cargo del partido,Feijóo = PP. | Junts = Junts per Catalunya.
https://x.com/elmundoes/status/1995071352630325458,2025-11-30,@elmundoes,PSOE,"El PSOE llama ""deleznable"" a Ábalos por romper un 'pacto de no agresión' https://t.co/J7IX9O8JUg",perjudica,0.6,perjudica,0.44,cargo del partido,PSOE = PSOE. | Ábalos = PSOE / Caso Koldo.
https://x.com/elmundoes/status/2026076239971094853,2026-02-23,@elmundoes,PP,"María San Gil: ""Hay que seguir trabajando, ETA ya no mata pero socialmente Bildu ha ganado"" https://t.co/Nq58uy7E6U",perjudica,0.3,beneficia,0.71,cargo del partido,María San Gil = PP. | ETA = Banda terrorista ETA. | Bildu = EH Bildu.
https://x.com/eltorotv/status/2049954652653830235,2026-04-30,@eltorotv,Vox,"Más de tres millones de inmigrantes en dos años @josejavierespa 

Más otro millón y medio en 2025. Esto no es inmigración. Es una invasión. Con la complicidad necesaria de todos los poderes del Estado. El Estado contra la nación. https://t.co/lWHEdF3Lbu",beneficia,0.53,beneficia,0.79,cargo del partido,José Javier Esparza (@josejavierespa) = Vox / Entorno mediático de Vox. | El Toro TV = Vox / Entorno mediático de Vox.
https://x.com/eltorotv/status/2010449570392658095,2026-01-11,@eltorotv,Vox,"⚠️ VOX carga contra PP y PSOE por la tasa de basuras: “Van de salvadores pero son iguales”.

Ainhoa García recuerda que ambos votaron la directiva europea 🏛️ https://t.co/TAV4XnqnU2",perjudica,0.38,beneficia,0.94,cargo del partido,VOX = Vox. | PP = PP. | PSOE = PSOE. | Ainhoa García = Vox.
https://x.com/europapress/status/1999099747546566899,2025-12-11,@europapress,PSOE,"Teresa Peramato se estrena como fiscal general del Estado expresando su ""admiración y respeto"" a García Ortiz: ""Mi admiración y agradecimiento a mi predecesor y mi cariño a él y a toda su familia"" https://t.co/Ktznm80iP7 https://t.co/O71C7KCMbi",neutro,0.07,neutro,0.04,cargo del partido,Teresa Peramato = Fiscalía General del Estado / PSOE. | García Ortiz = Fiscalía General del Estado / Caso revelación de secretos (PSOE).
https://x.com/laventana/status/2061452119048097941,2026-06-01,@laventana,PP,"Isaías Lafuente, sobre Feijóo: ""En vez de retratarse a sí mismo y hablar de lo que quiere hacer si algún día es presidente, se dedica a retratar a los demás""

📻 En directo: https://t.co/jYSGRy7ly2 https://t.co/HSKS6lCBG5",perjudica,0.97,perjudica,1.0,rival,Isaías Lafuente = Cadena SER / Entorno PSOE. | Feijóo = PP.
https://x.com/okdiario/status/2002645556984705223,2025-12-21,@okdiario,PSOE,"⚠️ Los traficantes roban las narcolanchas incautadas por la Guardia Civil porque Interior las abandona. 

Noticia de Rosalina Moreno (@rosalina_mb).

https://t.co/xqafjsBVo5",perjudica,1.0,perjudica,1.0,rival,Guardia Civil = Ministerio del Interior (PSOE). | Interior = PSOE / Fernando Grande-Marlaska.
https://x.com/publico_es/status/2054951620811645254,2026-05-14,@publico_es,Sumar,"ENTREVISTA | José Ignacio García @joseigs_, candidato de Adelante Andalucía a la Junta: ""Seguridad es ponerte malo y que te cuiden, es poder pagar la hipoteca""
 
✍️ Por Raúl Bocanegra https://t.co/GvWmgEthJz",beneficia,0.33,neutro,0.36,rival,José Ignacio García (@joseigs_) = Adelante Andalucía. | Adelante Andalucía = Adelante Andalucía.
https://x.com/rtvenoticias/status/2057366859570143633,2026-05-21,@rtvenoticias,PSOE,"El ministro Albares ha hablado de la imputación de Zapatero en #LaHora21M: ""Ayer estaba en Berlín, hoy voy a viajar a Suecia. A mí nadie me ha preguntado por este asunto. Ayer pude constatar en Berlín (...) que la imagen de España es muy solida"" https://t.co/YG2YEjFBeX https://t.co/AfYgZqTy28",beneficia,0.44,beneficia,0.63,cargo del partido,Albares = PSOE. | Zapatero = PSOE.
https://x.com/20m/status/2096637796148502682,2026-09-06,@20m,PP,Aragón suspende el Programa de Lengua Árabe y Cultura Marroquí en los colegios https://t.co/8LDyM2fph7,perjudica,0.71,perjudica,0.85,sin voz,Aragón (Gobierno de Aragón) = PP.
https://x.com/A3Noticias/status/2059934182919254366,2026-05-28,@A3Noticias,PSOE,🔴#ÚLTIMAHORA | La 'trama Leire Díez' quería comprar a Carmen Pano con 250.000 euros para que cambiara su declaración https://t.co/9PU32dML2o,perjudica,1.0,perjudica,1.0,tercero,"Trama Leire Díez = caso Leire Díez / caso Koldo, PSOE. | Carmen Pano = caso Leire Díez / caso Koldo, PSOE."
https://x.com/ElHuffPost/status/2025154865870279014,2026-02-21,@ElHuffPost,ninguno,"El mensaje de una mujer que fue detenida durante el franquismo a los que decían que con Franco se vivía mejor: ""No, no, con Franco no se vivía mejor"" https://t.co/Pe95307VoQ",perjudica,0.63,neutro,0.72,tercero,Franco (franquismo) = Franquismo / Dictadura franquista.
https://x.com/El_Plural/status/1983655798182916578,2025-10-29,@El_Plural,PP,#LoMásLeído | Mazón perdona las sanciones a las empresas que pusieron en peligro a sus trabajadores en la DANA: Más de 106 expedientes de la Inspección de Trabajo revocados por la Generalitat https://t.co/UqMdL2DCfj,perjudica,0.99,perjudica,1.0,cargo del partido,Mazón = PP (caso DANA). | Inspección de Trabajo = Sumar. | Generalitat Valenciana = PP.
https://x.com/El_Plural/status/2051180420599795857,2026-05-04,@El_Plural,PP,"El PP y su diputada Alma Alfonso, los mejores siervos de Vito Quiles y la extrema derecha https://t.co/iYd5Qe9901",perjudica,1.0,perjudica,1.0,rival,PP = PP. | Alma Alfonso = PP. | Vito Quiles = Se Acabó La Fiesta (SALF) / extrema derecha.
https://x.com/Hora25/status/2054456609766510773,2026-05-13,@Hora25,PP,"Manuel Jabois, sobre Ayuso: ""Cuando consideras que estás en peligro extremo, lo normal es irte a una playa del mismo país""
https://t.co/fHToVw9bVN https://t.co/5qtqMImJQE",perjudica,0.82,perjudica,0.81,tercero,Isabel Díaz Ayuso (Ayuso) = PP.
https://x.com/HoyPorHoy/status/2066778645037748644,2026-06-16,@HoyPorHoy,PSOE,"“Toda la instrucción de Peinado ha sido extravagante y las medidas cautelares son la guinda; no parecen muy razonables porque la mujer del presidente no es alguien que tenga riesgo de fuga. Se están utilizando como parte del espectáculo político-jurídico”

📻 @elisadelanuez https://t.co/fXkMWIVQRq",beneficia,0.4,perjudica,0.47,tercero,"Juez Juan Carlos Peinado = caso Begoña Gómez. | Begoña Gómez (la mujer del presidente) = caso Begoña Gómez, PSOE. | Pedro Sánchez (el presidente) = PSOE."
https://x.com/La_SER/status/2077751200737349839,2026-07-16,@La_SER,Vox,"🔴 ÚLTIMA HORA | La Junta Electoral rechaza suspender el voto por correo para extranjeros por la ley de nietos, como pedía Vox

Informa @josue_coello 

https://t.co/jm2qfPqvOQ https://t.co/caXARghI7a",perjudica,0.26,perjudica,0.69,rival,Junta Electoral = Institución electoral del Estado. | Vox = Vox.
https://x.com/OndaCero_es/status/2066512898948575640,2026-06-15,@OndaCero_es,PSOE,"🗣️ María Dabán, sobre quienes defienden a Zapatero: ""Lo que hay es un nivel de podredumbre en el partido y en el Gobierno que resulta insoportable""

🎧 Escucha la Tertulia de Más de uno al completo en https://t.co/gjVAwX6497 https://t.co/89SLtdiui8",perjudica,0.99,perjudica,0.94,rival,José Luis Rodríguez Zapatero = PSOE. | Gobierno = PSOE / Sumar.
https://x.com/elconfidencial/status/2058850470412599706,2026-05-25,@elconfidencial,PSOE,"ÚLTIMA HORA | Begoña Gómez usó una cuenta que comparte con Sánchez para registrar el 'software'
https://t.co/6KLrCC2Akz",perjudica,0.98,perjudica,0.99,sin voz,"Begoña Gómez = caso Begoña Gómez, PSOE. | Pedro Sánchez = PSOE."
https://x.com/elconfidencial/status/2080174822919717355,2026-07-23,@elconfidencial,PSOE,"Un investigado en hidrocarburos asegura por escrito al juez que la comisión por rescatar Plus Ultra subía al 20%.

Caramés ha remitido un nuevo escrito informando de nuevos detalles sobre el caso Plus Ultra y la comisión millonaria vinculada a Zapatero
https://t.co/Y1uYTyzCG4",perjudica,1.0,perjudica,1.0,cargo del partido,"Plus Ultra = Caso Plus Ultra, PSOE. | Caramés = Caso Hidrocarburos / Caso Plus Ultra, PSOE. | Zapatero = PSOE."
https://x.com/elconfidencial/status/2078078487148044503,2026-07-17,@elconfidencial,PSOE,"ÚLTIMA HORA | La directora de la Guardia Civil reconoce que Marlaska le llamó por la filtración del correo de Begoña Gómez y que habló con Leire de los mensajes de Sánchez
https://t.co/uLG6I1ZIeo",perjudica,0.98,perjudica,0.87,cargo del partido,"Directora de la Guardia Civil (Mercedes González) = PSOE / Caso Leire Díez. | Marlaska = PSOE. | Begoña Gómez = Caso Begoña Gómez, PSOE. | Leire (Leire Díez) = Caso Leire Díez, PSOE. | Sánchez = PSOE."
https://x.com/elespanolcom/status/2036731187666776191,2026-03-25,@elespanolcom,PSOE,"🔵🗣️ Feijóo afea a Sánchez que haya tardado un mes en tomar medidas para aliviar la subida de precios y critica que, mientras tanto, Yolanda Díaz haya estado en Estados Unidos ""disfrutando del glamour de Hollywood"" y María Jesús Montero ""haciendo caja"" con la gasolina https://t.co/H6kLY3ZBf1",perjudica,0.7,perjudica,1.0,rival,Feijóo = PP. | Sánchez = PSOE. | Yolanda Díaz = Sumar. | María Jesús Montero = PSOE.
https://x.com/elespanolcom/status/1978745047647416479,2025-10-16,@elespanolcom,PP,"Ayuso a Más Madrid: ""Feminismo e igualdad sería felicitar a una mujer como María Corina Machado, que lucha por la libertad y la democracia en Venezuela. Todas la dictaduras del mundo, son aliados suyos"" https://t.co/Q2zxKC0Mw4",beneficia,0.53,beneficia,0.72,cargo del partido,Ayuso = PP. | Más Madrid = Sumar / Más Madrid. | María Corina Machado = Oposición venezolana (vinculada al PP y Vox).
https://x.com/elmundoes/status/2094311833616175312,2026-08-31,@elmundoes,PSOE,"""Sánchez ha puesto muros en todas partes menos donde debía, que era la frontera con Marruecos, y la consecuencia ha sido una crisis de Estado de imprevisibles consecuencias""

✍️ La opinión de Roberto Benito https://t.co/tw9BbkoH3I",perjudica,1.0,perjudica,1.0,tercero,Sánchez = PSOE. | Roberto Benito = Periodismo / Opinión.
https://x.com/europapress/status/1988565197104226669,2025-11-12,@europapress,PSOE,"#EnDirecto | Nogueras (Junts): ""Me pregunto cuántos pequeños propietarios consideran que tenemos que apoyar a un Gobierno que los criminaliza. Me pregunto cuántos catalanes creen que debemos apoyar a un Gobierno que permite las okupaciones como forma de acceso a la vivienda"" https://t.co/slQe2kjpGk",perjudica,0.32,perjudica,1.0,rival,Nogueras = Junts. | Junts = Junts per Catalunya. | Gobierno de España = PSOE y Sumar.
https://x.com/europapress/status/2053346844932030640,2026-05-10,@europapress,varios,"Illa acusa a Juanma Moreno de no poner ""sobre la mesa"" una propuesta de financiación para Andalucía: ""¿Nos vienes a dar lecciones tú a nosotros, a los socialistas? Que quien dividió Catalunya y España fuisteis vosotros"" https://t.co/mVMeHWWTeG",perjudica,0.71,perjudica,0.87,cargo del partido,Illa = PSC / PSOE. | Juanma Moreno = PP.
https://x.com/europapress/status/1991576005815988686,2025-11-20,@europapress,PSOE,"⚖️ Álvaro García Ortiz, primer fiscal general del Estado condenado

Fue también el primero al que el CGPJ declaró ""no idóneo"" para el cargo  https://t.co/2gMDHGLDSp",perjudica,0.97,perjudica,1.0,cargo del partido,"Álvaro García Ortiz = Caso Revelación de Secretos, PSOE. | CGPJ = Consejo General del Poder Judicial (Institución del Estado)."
https://x.com/expansioncom/status/2031217704942628980,2026-03-10,@expansioncom,PSOE,Sánchez ha conseguido cambiar el estado de ánimo de la izquierda https://t.co/uFD5KaS29E,beneficia,0.89,beneficia,0.7,tercero,Sánchez = PSOE.
https://x.com/rtvenoticias/status/2022217930159927502,2026-02-13,@rtvenoticias,PSOE,"ÚLTIMA HORA 🔴 

El Gobierno estudia penalizar con el IRPF a los caseros que suban el alquiler https://t.co/VklsgYTQ8H https://t.co/gzb9QFKppz",neutro,0.17,neutro,0.43,tercero,El Gobierno = PSOE y Sumar.
https://x.com/voz_populi/status/2100847423518073292,2026-09-18,@voz_populi,PSOE,"🔴 El Gobierno destina otros 160.000 euros al túnel España-Marruecos en plena crisis de Ceuta 

Por Joaquín Hernández (@JJHerz7)

https://t.co/hy4gjQSue0",perjudica,0.99,perjudica,0.94,tercero,El Gobierno = PSOE.
https://x.com/voz_populi/status/2006259028171899252,2025-12-31,@voz_populi,PSOE,"🔴 Los críticos del PSOE ven a Sánchez capaz de ofrecer a los socios una consulta soberanista para sobrevivir en 2026

Por @CasalMajere 

https://t.co/xmWXdLyHdB",perjudica,0.92,perjudica,0.94,tercero,PSOE = PSOE. | Sánchez = PSOE.
https://x.com/A3Noticias/status/2100852448038428949,2026-09-18,@A3Noticias,PP,"🗣El presidente del Puerto de Ceuta, sobre el polémico traslado: ""Yo me entero encendiendo Antena 3. Nadie me ha trasladado qué es lo que iba a suceder"" https://t.co/wjLES5QsCQ",perjudica,0.75,perjudica,0.51,cargo del partido,Presidente del Puerto de Ceuta (Juan Manuel Doncel) = PP.
https://x.com/COPE/status/2054854137246798173,2026-05-14,@COPE,PSOE,"🎙Carlos Herrera: ""¿No es profesión de riesgo ser guardia civil?""

🎧El director de @herreraencope analiza los abucheos a Marlaska en Baeza, al hablar de los guardias civiles fallecidos

#abucheos #interior #GuardiaCivil #baeza #marlaska https://t.co/pBCgLIRnE8",perjudica,0.73,perjudica,0.79,tercero,Marlaska = PSOE.
https://x.com/ElHuffPost/status/2080711178871783738,2026-07-24,@ElHuffPost,PP,"El economista Julen Bollain sentencia a Feijóo tras ver su comunicado sobre los incendios: ""Es un ser despreciable""
https://t.co/AseE1AhTmE",perjudica,0.99,perjudica,1.0,rival,Julen Bollain = Podemos / Sumar. | Feijóo = PP.
https://x.com/Hora25/status/2051407385428660577,2026-05-04,@Hora25,PSOE,"🗣️ Marino Turiel, abogado de José Luis Ábalos: ""Nos parece un escándalo que el PP haya rebajado los años de cárcel que se piden para Aldama""

👉 https://t.co/jB1JxmbWLZ https://t.co/ftQbTdXP9R",perjudica,0.86,beneficia,0.43,cargo del partido,"Marino Turiel = Caso Koldo, PSOE. | José Luis Ábalos = Caso Koldo, PSOE. | PP = PP. | Aldama = Caso Koldo, PSOE."
https://x.com/HoyPorHoy/status/2086714856292659549,2026-08-10,@HoyPorHoy,PSOE,"“Lo de Ceuta ocurre cuando el Gobierno tiene enfrente a una panda de gente que está más cerca de Trump o de Meloni que de su propio Gobierno; creen que en ese daño, como buitres, se pueden alimentar porque algunos son carroña”

📻 @iguardans en #ElAbierto https://t.co/PDXu48xPvd",perjudica,0.73,perjudica,0.69,rival,Gobierno = PSOE. | Ignasi Guardans = CiU.
https://x.com/La_SER/status/1970923922762678493,2025-09-24,@La_SER,PSOE,"🎥 Pedro Sánchez, sobre el buque que zarpará este jueves desde Cartagena para asistir a la flotilla que va a Gaza: ""Le quiero decir al gobierno de Israel que España va a proteger a sus compatriotas""

https://t.co/GS1OIdaCQR https://t.co/kitxToMLGC",beneficia,0.61,beneficia,0.94,cargo del partido,Pedro Sánchez = PSOE.
https://x.com/_infoLibre/status/1996150063999951314,2025-12-03,@_infoLibre,PP,"La Xunta rechaza investigar la gestión como alto cargo de Norberto Uzal, condenado a 20 años por delitos fiscales

Fue director general de Administración Local en la Xunta entre 2009 y 2013, con Feijóo como presidente

@DReinero en @prazapublica https://t.co/EJ5bGseW8t",perjudica,1.0,perjudica,1.0,rival,Xunta = PP. | Norberto Uzal = PP. | Feijóo = PP.
https://x.com/el_pais/status/2069764877951091045,2026-06-24,@el_pais,PP,"📺 TV en DIRECTO | Sánchez pregunta a Feijóo cuánto paga por ""su casa en el Viso"": ""A mí lo que me interesa saber es cuánto paga usted o su partido [...]. Su declaración de la renta no me interesa, pero ya que se pone..."" https://t.co/s6gBU09vrW https://t.co/Ye4oA5nFCd",perjudica,0.85,perjudica,0.99,rival,Sánchez = PSOE. | Feijóo = PP.
https://x.com/el_pais/status/2011391580305805337,2026-01-14,@el_pais,PSOE,"📺TV EN DIRECTO | Sánchez: ""Hay unas 17.000 fincas rústicas propiedad de la Administración del Estado, que vamos a analizar para valorar su aptitud para ponerlas a disposición preferente de los jóvenes, mujeres y nuevos profesionales"" https://t.co/8k9KKoyGcW https://t.co/JTvAzkiNIa",beneficia,0.76,beneficia,0.95,cargo del partido,Sánchez = PSOE. | Administración del Estado = PSOE.
https://x.com/eldiarioes/status/1978749412105998642,2025-10-16,@eldiarioes,PP,"🔴 Más Madrid, sobre Ayuso: ""Intenta manipular mezclando el dolor de los abortos espontáneos con el derecho al aborto. La infertilidad no se resuelve obligando a otras mujeres a ser madres"" https://t.co/hbin96m4XK https://t.co/W49Tkts1Rq",perjudica,0.94,perjudica,1.0,rival,Más Madrid = Sumar. | Ayuso = PP.
https://x.com/eldiarioes/status/1984225429918830967,2025-10-31,@eldiarioes,PSOE,"🔴 Laura García, sobrina de Lorca: ""La guerra fue una fractura moral y humana que atravesó a España entera, y que la dictadura prolongó""

""Reconocer a las víctimas y recordar sus nombres es decir que la democracia se construye sobre la memoria"" https://t.co/zhHdiFI5NP https://t.co/N2BB3oMkN6",beneficia,0.73,beneficia,0.83,cargo del partido,Laura García = Memoria Democrática / PSOE. | Lorca = Memoria Democrática.
https://x.com/eldiarioes/status/2077354995037642808,2026-07-15,@eldiarioes,PSOE,"❗ El PSOE se recupera y vuelve a sacar ocho puntos al PP, según el CIS 

Los socialistas logran un 33% de los votos, el PP, un 25,1%, Vox, un 15,3%, Sumar, un 6,1%, y Podemos, el 2,5% https://t.co/QORjb70aco https://t.co/S6cf65uesG",beneficia,0.75,beneficia,0.61,tercero,PSOE = PSOE. | PP = PP. | CIS = PSOE. | Vox = Vox. | Sumar = Sumar. | Podemos = Podemos.
