fecha,handle,nombre,retweets,likes,replies,views,gate_p,relevante,partido,partido_conf,direccion,direccion_conf,ironia_p,texto,url,p_PP,p_PSOE,p_Vox,p_Sumar,p_varios,p_ninguno,error,voz,direccion_motivo
2025-09-20T14:37:35+00:00,@El_Plural,El Plural,355,1121,137,17481,0.22,no,,,,,,La Ciclería de Zaragoza retira el nombre de Perico Delgado de su sala principal https://t.co/GYzIx0Xlao,https://x.com/El_Plural/status/1969410615388041595,,,,,,,,,
2025-11-24T12:37:27+00:00,@El_Plural,El Plural,355,816,208,28739,0.96,si,PSOE,0.7,beneficia,0.7,0.21,🔴El PSOE y Otegi desmienten la reunión del caserío alimentada por Koldo y ‘El Español’: “Son los mismos del 11M” https://t.co/lqpE3WszxB,https://x.com/El_Plural/status/1992935594746397072,0.0,0.89,0.0,0.0,0.11,0.0,,tercero,El PSOE desmiente informaciones que lo vinculaban a reuniones polémicas.
2025-09-22T16:17:23+00:00,@La_SER,Cadena SER,355,1257,414,48163,0.97,si,PSOE,0.7,beneficia,0.7,0.05,"🎥 Pedro Sánchez: ""Para nosotros la inmigración no es una fuente de miedo. Construir puentes y no barreras ayuda a generar un mundo mejor""

https://t.co/XOvAfQpXHN https://t.co/z6rc0AA9nV",https://x.com/La_SER/status/1970160509589520561,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Sánchez expone una visión integradora y constructiva sobre la inmigración.
2025-11-27T07:45:01+00:00,@abc_es,ABC.es,355,1251,42,21206,0.93,si,PSOE,0.9,perjudica,0.9,0.1,"Aldama prepara mensajes, PDF y pantallazos contra Ángel Víctor Torres https://t.co/K2EK8wQ43t",https://x.com/abc_es/status/1993949166515445853,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Anuncio de revelaciones y pruebas contra el ministro Ángel Víctor Torres.
2026-08-31T10:16:51+00:00,@elEconomistaes,elEconomista.es,355,976,149,3977622,0.25,no,,,,,,Comprar un piso de 80 metros cuesta 34.000 euros más que hace un año https://t.co/uxY2suVKrq,https://x.com/elEconomistaes/status/2094368816461685204,,,,,,,,,
2026-04-06T16:00:16+00:00,@el_pais,EL PAÍS,355,891,79,92901,0.03,no,,,,,,🔴 Trump revela que EE UU intentó sin éxito entregar armas a grupos rebeldes iraníes. El republicano ha explicado que los intermediarios a los que se entregaron las armas de fuego se las quedaron para sí mismos y “van a pagar un precio muy caro por ello”. https://t.co/jlklZjo6s9,https://x.com/el_pais/status/2041184223839531110,,,,,,,,,
2025-12-14T23:05:23+00:00,@el_pais,EL PAÍS,355,1379,802,144736,0.04,no,,,,,,"⭕ ÚLTIMA HORA | Kast vence en Chile y la extrema derecha alcanza la presidencia por primera vez en democracia

El candidato ultraconservador obtiene un 58,6%. Su contrincante, Jeannette  Jara, abanderada de la izquierda, alcanza un 41,3 % https://t.co/qRtbSN4gCI",https://x.com/el_pais/status/2000341377549324339,,,,,,,,,
2026-02-23T13:42:05+00:00,@el_pais,EL PAÍS,355,1817,68,151774,0.38,no,,,,,,🔴 ÚLTIMA HORA | La Audiencia de Madrid anula la decisión del juez Peinado de enviar a Begoña Gómez a un proceso con jurado https://t.co/asn2Sjs5CP,https://x.com/el_pais/status/2025929154516914490,,,,,,,,,
2026-04-28T16:16:00+00:00,@eldiarioes,elDiario.es,355,348,172,106440,0.98,si,varios,0.9,perjudica,0.9,0.11,"PP y Vox imponen su mayoría en Extremadura y reducen las preguntas de la oposición en los plenos

https://t.co/fgJSbHOJ5D",https://x.com/eldiarioes/status/2049160713130680801,0.11,0.0,0.0,0.0,0.89,0.0,,sin voz,PP y Vox pactan limitar preguntas de la oposición en Extremadura.
2025-10-28T12:58:00+00:00,@eldiarioes,elDiario.es,355,544,7,11143,0.91,si,PP,0.9,perjudica,0.9,0.13,"El juez amplía la investigación de los contratos sanitarios troceados el mismo día que el Gobierno andaluz pidió cerrarla
https://t.co/7wcsR8ECD3",https://x.com/eldiarioes/status/1983156293079904439,1.0,0.0,0.0,0.0,0.0,0.0,,rival,"La justicia investiga contratos sanitarios irregulares del Gobierno andaluz del PP [SAS, PP]."
2026-07-06T16:59:00+00:00,@eldiarioes,elDiario.es,355,1010,84,13912,0.89,si,ninguno,0.9,neutro,0.9,0.06,La mayoría de los españoles cree que la Justicia no es imparcial en los casos que afectan a políticos https://t.co/ruTaisUXco,https://x.com/eldiarioes/status/2074176297031422143,0.0,0.0,0.0,0.0,0.0,1.0,,tercero,Encuesta general sobre desconfianza en la justicia sin señalar partidos.
2025-12-17T20:00:51+00:00,@eltorotv,El Toro TV,355,872,25,15370,0.99,si,PSOE,0.9,perjudica,0.9,0.1,"⚠️ Militantes del PSOE acusan a Sánchez de sacrificar el partido por mantenerse en Moncloa. 

Denuncias de acoso, caos interno y trato desigual abren una grieta profunda entre Ferraz y Moncloa. 💥

@marinaneilar https://t.co/3dzdjD3apH",https://x.com/eltorotv/status/2001382101107789911,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,"Militantes denuncian caos interno, acoso y fractura en el PSOE."
2026-03-05T21:26:20+00:00,@larazon_es,La Razón,355,538,302,19820,0.95,si,PSOE,0.9,perjudica,0.9,0.23,"📰 La prensa internacional pone en jaque a Sánchez. Critican que siga confiando en Irán y lo retratan como un referente polémico para ciertos sectores.

🌐 Según los medios, “el régimen iraní aún tiene tontos útiles en quienes confiar”, una frase que apunta directamente a su https://t.co/y5burQyRso",https://x.com/larazon_es/status/2029669868383940939,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Prensa internacional critica con dureza la postura de Sánchez sobre Irán.
2026-07-02T19:51:56+00:00,@okdiario,okdiario.com,355,1563,796,188858,0.02,no,,,,,,Javier Bardem rechaza ponerse la camiseta de España en el partido contra Austria cuando sí lució la del PSG. https://t.co/9r5wwKKUnr,https://x.com/okdiario/status/2072770267642740883,,,,,,,,,
2025-12-02T09:26:20+00:00,@okdiario,okdiario.com,355,679,39,8917,0.92,si,PSOE,0.9,perjudica,0.9,0.23,"💥Ábalos vuelve a tirar de la manta en OKDIARIO.

«Javier Hidalgo recurrió a quien hizo falta, me dijo que Begoña Gómez gestionó la ayuda a Air Europa».

📲 Lee la entrevista al completo aquí: https://t.co/Uys47Xj4i9 https://t.co/hxeaVm6Yq9",https://x.com/okdiario/status/1995786603550179333,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Ábalos vincula a Begoña Gómez con el rescate de Air Europa.
2026-02-27T21:22:39+00:00,@rtvenoticias,RTVE Noticias,355,675,53,25378,0.47,no,,,,,,"Gracias a las renovables, el año pasado nos ahorramos 15.000 millones de euros en importar petróleo o gas de terceros países para generar energía. Suponen el 1% del PIB y emplean a 130.000 trabajadores. 

Informa @ana_rtve 

▶#Canal24hoas: https://t.co/0Ix6dDs3KF https://t.co/BSSfcj7WQz",https://x.com/rtvenoticias/status/2027494612533743880,,,,,,,,,
2026-03-14T21:30:20+00:00,@telecincoes,Telecinco,355,2070,30,214785,0.02,no,,,,,,"Conocía el concepto ""ópera prima"", pero esta es la primera vez que veo una ""ópera furra"" 😭🤣👏🏻

⭐ #GotTalent9
🔵 https://t.co/fR6iCIDK6m https://t.co/j2cWSAT2Wl",https://x.com/telecincoes/status/2032932363047493956,,,,,,,,,
2026-06-19T10:12:39+00:00,@COPE,COPE,354,593,57,15878,0.93,si,PSOE,0.7,perjudica,0.7,0.09,"""Puede que Sonsoles Espinosa tenga problemas de participación lucrativa; hay un cobro que acaba en una cuenta desde la que liquida una hipoteca de 498.000 euros"" https://t.co/eauT8PgqIG",https://x.com/COPE/status/2067913442506227937,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Señala a la esposa de Zapatero por presuntas irregularidades económicas.
2025-11-05T21:29:37+00:00,@Hora25,Hora 25,354,941,47,49497,0.87,si,ninguno,0.9,neutro,0.9,0.18,"Manuel Jabois habla del juicio al Fiscal General del Estado (y de la chaqueta de @joseprecedo): ""Las caras de estupefacción en la acusación eran tremendas"" https://t.co/V0RtQawdAZ",https://x.com/Hora25/status/1986184147875111367,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Crónica periodística sobre el juicio al fiscal general sin señalar partidos.
2025-12-10T06:16:33+00:00,@HoyPorHoy,Hoy por Hoy,354,2827,21,220057,0.03,no,,,,,,"😢 Àngels Barceló: ""Robe Iniesta era una persona muy, muy, muy querible, que compartía muchísimas cosas con muchísima gente""

🎶 @jl_sastre: ""Extremoduro es uno de esos grupos que ha ido abriendo puertas en la historia del rock español, con canciones que se convierten en himnos"" https://t.co/XL07yPlPwU",https://x.com/HoyPorHoy/status/1998637945952063826,,,,,,,,,
2026-07-19T22:37:26+00:00,@OndaCero_es,Onda Cero,354,1846,18,77230,0.02,no,,,,,,"🥹 Nos has puesto los pelos de punta, @Alfremartinezz 

Esta narración del gol de Ferran Torres que vale un Mundial ya forma parte de la historia del fútbol español ❤️🇪🇸 https://t.co/2LioBKnEZY",https://x.com/OndaCero_es/status/2078972511891378325,,,,,,,,,
2026-03-02T12:49:02+00:00,@elEconomistaes,elEconomista.es,354,789,115,352309,0.05,no,,,,,,Presta 240.000 euros a su hija y Hacienda dice que es una donación encubierta: tendrá que pagar más de 44.000 euros de impuestos https://t.co/gxtLWAvHbi,https://x.com/elEconomistaes/status/2028452519085531358,,,,,,,,,
2026-07-16T20:45:00+00:00,@el_pais,EL PAÍS,354,2083,12,87621,0.02,no,,,,,,Dua Lipa apoya las protestas en Albania contra el proyecto turístico de Ivanka Trump https://t.co/OiRFCh9NKd https://t.co/LCXsTs3ikw,https://x.com/el_pais/status/2077857050403500435,,,,,,,,,
2026-01-22T09:28:13+00:00,@elconfidencial,El Confidencial,354,839,30,39162,0.59,dudoso,ninguno,0.9,neutro,0.9,0.04,"ÚLTIMA HORA | Los médicos convocan una nueva huelga indefinida a partir del 16 de febrero
https://t.co/orMrf2bV6u",https://x.com/elconfidencial/status/2014268857456746992,0.0,0.0,0.0,0.0,0.0,1.0,,tercero,Noticia informativa de convocatoria de huelga médica sin señalar partidos.
2026-01-03T11:07:48+00:00,@eldiarioes,elDiario.es,354,1222,167,23540,0.2,no,,,,,,"Rufián pide al Gobierno que condene los ataques de EEUU contra Venezuela: ""El principal peligro se llama Trump y sus secuaces""

https://t.co/L1v7wVngwi",https://x.com/eldiarioes/status/2007408548075188615,,,,,,,,,
2025-10-22T07:37:16+00:00,@elespanolcom,EL ESPAÑOL,354,2064,31,235610,0.97,si,PSOE,0.9,perjudica,0.9,0.32,"🔵🗣️ Ester Muñoz a Armengol tras llamar la atención a la bancada del PSOE: ""¿Está permitiendo esos insultos y son socialistas?""

Responde a Montero: ""La democracia se respeta y a los muertos por la libertad de España también"" https://t.co/KM8PGa9kzq",https://x.com/elespanolcom/status/1980901251026993204,0.03,0.81,0.0,0.0,0.16,0.0,,rival,Dirigente del PP critica a Armengol y al PSOE por insultos.
2025-11-26T13:01:07+00:00,@elespanolcom,EL ESPAÑOL,354,3274,338,3697125,0.02,no,,,,,,"🔴✝️ Dani Alves se vuelve a hacer viral en redes tras convertirse en predicador de una iglesia de Girona: “No penséis que el Dios de ahí está lejos de ustedes”

Hace varias semanas se descubrió que el exjugador del FC Barcelona y de Brasil había realizado un cambio radical en su https://t.co/qufUG93chF",https://x.com/elespanolcom/status/1993666324967416294,,,,,,,,,
2026-05-28T05:01:53+00:00,@elespanolcom,EL ESPAÑOL,354,880,24,60479,0.98,si,PSOE,0.9,perjudica,0.9,0.14,"🔴 Sánchez, en manos de Cerdán y de Leire Díez: la hipótesis de la imputación penal planea sobre el presidente y el PSOE

✍️ Por @Maria_peral https://t.co/GeRVx4QG3w",https://x.com/elespanolcom/status/2059862704404222017,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Plantea la posible imputación penal de Pedro Sánchez y del PSOE.
2025-11-06T10:37:59+00:00,@europapress,Europa Press,354,882,145,165085,0.95,si,PP,0.9,perjudica,0.9,0.07,"#EnDirecto | Asociación Víctimas de la Dana explica por qué apunta a Mazón: ""Él alargaba la sobremesa, la consellera retrasaba la alerta, otra se fue del Cecopi para ir a unos premios. Se han dedicado a mentir, esconder pruebas y menospreciarnos para conservar el cargo y la paga"" https://t.co/jXei6YZVEU",https://x.com/europapress/status/1986382547450757352,1.0,0.0,0.0,0.0,0.0,0.0,,rival,Víctimas de la DANA acusan a Mazón de mentir y negligencia.
2026-09-13T12:21:48+00:00,@europapress,Europa Press,354,1758,200,66413,0.93,si,PP,0.9,beneficia,0.9,0.13,"Ayuso celebra que Madring ha ""desbordado expectativas"" y que demuestra lo que España es ""capaz de hacer"" cuando le dejan ""organizar eventos de gran magnitud"" https://t.co/mgmFai7TeY",https://x.com/europapress/status/2099111303121875120,1.0,0.0,0.0,0.0,0.0,0.0,,cargo del partido,Destaca el éxito organizativo del proyecto impulsado por Ayuso.
2026-05-29T10:25:21+00:00,@larazon_es,La Razón,354,764,35,13222,0.95,si,PSOE,0.9,perjudica,0.9,0.22,"‼️ Marlaska se esconde de los policías: ""No es capaz de dar la cara por su nefasta gestión"".

➡️ Los agentes denuncian la ""falta de respeto"" del titular de Interior a miles de agentes al no acudir a un acto en la Academia de la Policía de Ávila https://t.co/MpFVuZfi7r",https://x.com/larazon_es/status/2060306492591309085,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Policías denuncian a Marlaska por esconderse y por su nefasta gestión.
2026-03-25T10:39:59+00:00,@okdiario,okdiario.com,354,2060,32,151344,0.92,si,PSOE,0.9,perjudica,0.9,0.88,"‼️ Nacho Abad: ""¡Oh, María Jesús Montero! Los andaluces deben recibirla a usted con flores, con cánticos su presencia y aplaudir. ¡Oh, Juanma Moreno! ¿Cómo osas rivalizar con la reina Mopongo'? Retírate, hinca la rodilla y reconoce ya misma la presencia de esta gran mujer"". https://t.co/DMbwzhp0YZ",https://x.com/okdiario/status/2036754966220558640,0.01,0.58,0.0,0.0,0.41,0.0,,tercero,Burla sarcástica de Nacho Abad hacia María Jesús Montero.
2026-07-27T09:43:11+00:00,@voz_populi,Vozpópuli,354,911,96,187225,0.04,no,,,,,,"😡 El mayor discurso de odio posible.

Tras el atentado en el CSD de Berlín, una mujer ha subido a un escenario y ha pronunciado un discurso durante un acto en homenaje a las víctimas que ha desatado una grandísima polémica.

Esta mujer afirma que ""ojalá el autor hubiera sido un https://t.co/YnafISYsP5",https://x.com/voz_populi/status/2081676764950978942,,,,,,,,,
2026-05-23T10:57:31+00:00,@EFEnoticias,EFE Noticias,353,571,59,20777,0.98,si,PSOE,0.9,perjudica,0.9,0.05,"Decenas de miles de personas se han unido este sábado a la marcha en Madrid organizada por Sociedad Civil Española para exigir la dimisión del presidente del Gobierno, Pedro Sánchez, y la convocatoria anticipada de las elecciones generales.

https://t.co/PCTX23pITT https://t.co/pzXbsIGk2c",https://x.com/EFEnoticias/status/2058140260668780812,0.0,0.98,0.0,0.0,0.02,0.0,,rival,Multitudinaria manifestación en Madrid que pide la dimisión de Pedro Sánchez.
2026-03-16T07:42:13+00:00,@EFEnoticias,EFE Noticias,353,844,36,70212,0.09,no,,,,,,#ÚLTIMAHORA | La UE dice que Ormuz está fuera del ámbito de la OTAN y aborda opciones con la ONU. https://t.co/TasvxARfv1,https://x.com/EFEnoticias/status/2033448737159197054,,,,,,,,,
2026-04-14T18:44:29+00:00,@EFEnoticias,EFE Noticias,353,683,211,88267,0.02,no,,,,,,La repartidora a domicilio que entregó hamburguesas de McDonald’s a Donald Trump en la Casa Blanca es una abuela de diez nietos que trabaja para pagar el tratamiento de cáncer de su marido. https://t.co/XP6CNXMuDW,https://x.com/EFEnoticias/status/2044124649496219802,,,,,,,,,
2026-03-19T11:05:18+00:00,@ElHuffPost,El HuffPost,353,1219,252,21485,0.84,si,ninguno,0.9,neutro,0.9,0.09,Medidas rápidas en RTVE: Isabel Durán anuncia que La 1 ha prescindido de su colaboración tras la polémica sobre el bulo del pucherazo electoral. Vía @eltelevisero https://t.co/X27QoK0iMZ,https://x.com/ElHuffPost/status/2034587011135205590,0.89,0.01,0.0,0.0,0.0,0.1,,sin voz,Información sobre el despido de una tertuliana de RTVE sin partidos.
2026-06-08T21:33:01+00:00,@El_Plural,El Plural,353,607,17,4807,0.31,no,,,,,,La defensa de Gallardo señala que el teniente coronel Balas realizó valoraciones que no coinciden con los informes de la UCO https://t.co/ipEQtzGWJx,https://x.com/El_Plural/status/2064098395078172675,,,,,,,,,
2025-10-30T13:16:21+00:00,@La_SER,Cadena SER,353,2015,49,162952,0.98,si,varios,0.9,perjudica,0.9,0.42,"🎥 Sánchez: ""Tendría que tener algo más de precaución. [...] La presidenta de la Comunidad de Madrid tiene imputada a su pareja"". Miranda de Larra (PP): ""Tiene la piel muy fina con los suyos y la lengua muy larga con los demás"". Sánchez responde: ""Eso es lo que dijo Sabina"" https://t.co/sADlPW3Gnb",https://x.com/La_SER/status/1983885689650356264,0.79,0.02,0.0,0.0,0.19,0.0,,rival,Cruce de reproches y acusaciones mutuas entre Pedro Sánchez y el PP.
2025-11-20T17:42:28+00:00,@La_SER,Cadena SER,353,1060,319,27573,0.97,si,PSOE,0.7,perjudica,0.7,0.15,"Sánchez, tras la condena al fiscal general: ""La democracia es un privilegio que debemos defender de nostalgias infundadas y abusos de poder""

https://t.co/D2oTRVXLKs",https://x.com/La_SER/status/1991562802457452581,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Reacción de Sánchez ante la condena judicial al fiscal general del Estado.
2025-10-15T08:07:34+00:00,@La_SER,Cadena SER,353,1625,255,52795,0.65,dudoso,PSOE,0.9,beneficia,0.9,0.11,"🎥 Montero: ""Yo quiero un país donde las mujeres seamos consideradas mayores de edad y capaces. No uno en donde se considere que para decidir cuándo queremos ser madres tengamos que escuchar un cuento sobre el síndrome posaborto. Un país de mujeres libres"" https://t.co/hHUdCl3vTQ",https://x.com/La_SER/status/1978372163322220709,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Difunde el discurso feminista de María Jesús Montero sobre el aborto.
2026-05-01T18:06:02+00:00,@La_SER,Cadena SER,353,856,88,11840,0.98,si,PP,0.7,perjudica,0.7,0.07,"🎥 Pedro Sánchez carga contra Ayuso y Juanma Moreno: ""El resultado es el mismo: la privatización de la sanidad pública y dejarla en manos de unas pocas empresas"" https://t.co/ikjmRbhIpe",https://x.com/La_SER/status/2050275567866421255,0.44,0.17,0.0,0.0,0.39,0.0,,rival,Sánchez acusa a presidentes del PP de privatizar la sanidad pública.
2026-08-19T11:16:30+00:00,@elEconomistaes,elEconomista.es,353,426,140,447253,0.72,si,PSOE,0.7,perjudica,0.7,0.06,La Seguridad Social cambia el cálculo de la pensión de jubilación en 2027: a partir de ahora se necesitarán más cotizaciones para cobrar el 100% https://t.co/SQXat808dN,https://x.com/elEconomistaes/status/2090035171106140410,0.0,0.99,0.0,0.0,0.0,0.01,,tercero,Endurecimiento de requisitos de jubilación por la Seguridad Social.
2026-02-04T17:47:13+00:00,@el_pais,EL PAÍS,353,1387,302,752114,0.92,si,PSOE,0.9,perjudica,0.9,0.09,🔴 ÚLTIMA HORA | El fundador de Telegram carga contra el plan de Sánchez sobre las redes sociales: “Estas medidas pueden convertir a España en un Estado vigilado bajo el pretexto de la protección” https://t.co/oDS7ndhLNU https://t.co/REOWRwTDSt,https://x.com/el_pais/status/2019105478492467473,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Crítica al plan de Sánchez por amenazar la privacidad ciudadana.
2026-06-03T19:40:00+00:00,@eldiarioes,elDiario.es,353,1202,814,181735,0.8,si,Vox,0.7,perjudica,0.7,0.38,"Marc Giró señala a Iker Jiménez en laSexta: “Si gobierna la ultraderecha dejará de hacer tertulias tipo akelarre”
https://t.co/8Ll3DilRVf https://t.co/Ki0U94rq7G",https://x.com/eldiarioes/status/2062258014493524193,0.0,0.0,0.95,0.0,0.0,0.05,,tercero,Crítica a la ultraderecha alertando sobre su hipotético gobierno.
2026-03-17T19:40:55+00:00,@elmundoes,EL MUNDO,353,2248,152,438174,0.09,no,,,,,,"La mascletá rompe los cristales de la oficina de turismo del Ayuntamiento de Valencia y deja ""aturdidos"" a los asistentes: ""Ha sido brutal"" https://t.co/DNSzLwVcvE",https://x.com/elmundoes/status/2033991992762409080,,,,,,,,,
2025-12-08T13:23:40+00:00,@elmundoes,EL MUNDO,353,1289,1095,779966,0.68,dudoso,ninguno,0.5,neutro,0.5,0.12,"Rebelión de universitarios de otras CCAA obligados a examinarse en catalán: ""Parece que no estás en España. Somos extranjeros en nuestro país. No me quedaré"" https://t.co/eZKB84dZuL",https://x.com/elmundoes/status/1998020655208349795,0.01,0.0,0.02,0.0,0.25,0.72,,tercero,Queja de estudiantes sobre el catalán sin señalar partidos nacionales.
2025-11-21T13:29:40+00:00,@elmundoes,EL MUNDO,353,742,21,47681,0.94,si,PSOE,0.9,perjudica,0.9,0.26,"Audio del fiscal Stampa, en su encuentro con la fontanera del PSOE: ""García Ortiz sigue con su pie en mi cuello"" https://t.co/oDNXH0DtQu https://t.co/JNiQqClA5w",https://x.com/elmundoes/status/1991861570603819471,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Audios que comprometen a la fontanería del PSOE y Fiscalía.
2026-03-20T23:02:02+00:00,@elmundoes,EL MUNDO,353,1612,53,42546,0.79,si,ninguno,0.5,neutro,0.5,0.11,"La Justicia obliga al Parlament a exhibir ""de forma inmediata y permanente"" la bandera de España https://t.co/3f190WwSWW",https://x.com/elmundoes/status/2035129769004507138,0.0,0.0,0.02,0.0,0.03,0.95,,rival,Resolución judicial sobre la bandera en el Parlament sin partidos.
2026-01-22T16:51:09+00:00,@europapress,Europa Press,353,1455,333,70293,0.81,si,PSOE,0.7,beneficia,0.7,0.37,"#EnDirecto | Marlaska señala que la Guardia Civil se trasladó en 12 minutos al lugar de los hechos y detalla que tomó medidas ""inmediatamente"": ""Una inmediatez propia de una sociedad avanzada y dotada de un servicio publico absolutamente ejemplar"" https://t.co/E2kGmHtpYm",https://x.com/europapress/status/2014380325124636871,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Marlaska defiende la gestión y rapidez del servicio público.
2026-08-12T11:46:07+00:00,@voz_populi,Vozpópuli,353,923,50,101458,0.95,si,PSOE,0.9,perjudica,0.9,0.16,"💥 Los vecinos de Ceuta retratan a Margarita Robles y al Gobierno:

""¿A qué viene Pedrito? A pasearse y no decir nada. Yo estoy todo el día en mi casa, no puedo salir sola, me da miedo. No sé qué intenciones tienen estas personas por no decir otra cosa"" https://t.co/fTq0ExEiEC",https://x.com/voz_populi/status/2087505908771201141,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Críticas vecinales en Ceuta a la gestión de Pedro Sánchez.
2026-05-20T08:22:39+00:00,@COPE,COPE,352,615,26,5895,0.93,si,PSOE,0.9,perjudica,0.9,0.25,"🔊 Javier Chicote, jefe de investigación de ABC: ""Las hijas de Zapatero son muy importantes porque no solo forman parte de la trama, sino que recibían los beneficios"" https://t.co/WmRpmBzRSJ",https://x.com/COPE/status/2057014124081529268,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Acusaciones de corrupción que salpican al entorno de Zapatero.
2025-11-22T19:17:36+00:00,@EFEnoticias,EFE Noticias,352,804,24,81374,0.06,no,,,,,,#ÚLTIMAHORA | Iberia cancela su operación en Venezuela. https://t.co/W68H8ThQAI,https://x.com/EFEnoticias/status/1992311522576814234,,,,,,,,,
2025-12-14T12:36:02+00:00,@El_Plural,El Plural,352,1116,117,17214,0.97,si,PSOE,0.9,beneficia,0.9,0.11,Sánchez responde a la Conferencia Episcopal: “El tiempo en el que los obispos interferían en la política ya acabó” https://t.co/XW0O9Fnuvn,https://x.com/El_Plural/status/2000182997782237305,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Sánchez defiende la laicidad del Estado frente a la Iglesia.
2026-03-04T10:40:17+00:00,@El_Plural,El Plural,352,1360,180,36370,0.06,no,,,,,,"Iker Jiménez convierte a Lucía Etxebarría en 'experta' en geopolítica tras sus gazapos en redes: ""Irán bombardea Teherán"" https://t.co/3lPp2Vltjb",https://x.com/El_Plural/status/2029144897169641527,,,,,,,,,
2026-01-28T10:37:20+00:00,@La_SER,Cadena SER,352,436,42,13909,0.87,si,PP,0.9,perjudica,0.9,0.1,"30.000 jóvenes de Madrid no reciben el Bono de Alquiler por falta de fondos, aunque cumplen los requisitos

https://t.co/C9qE5W5q0G

Informa @lydia_pm",https://x.com/La_SER/status/2016460579485966348,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Crítica por dejar sin bono de alquiler a 30.000 jóvenes madrileños.
2026-09-17T08:53:08+00:00,@La_SER,Cadena SER,352,1593,20,33875,0.03,no,,,,,,"Macklemore dona a Palestina el millón de dólares que ha ganado con la gira de Ed Sheeran e insta a Kraft a igualar la cifra

https://t.co/UcIT4aTx43 https://t.co/ayBOa4ENrA",https://x.com/La_SER/status/2100508338530222206,,,,,,,,,
2026-08-23T18:39:21+00:00,@La_SER,Cadena SER,352,654,147,56167,0.94,si,PP,0.9,perjudica,0.9,0.1,"📻@Hora14 | La Sociedad Española de Epidemiología rechaza la propuesta de Feijóo de confinar Ceuta: ""La xenofobia sí es contagiosa""
https://t.co/vwRnDMhbnF https://t.co/2o4TjXzT4A",https://x.com/La_SER/status/2091596168014815517,1.0,0.0,0.0,0.0,0.0,0.0,,rival,Epidemiólogos rechazan y tildan de xenófoba la propuesta de Feijóo.
2026-04-13T07:58:25+00:00,@La_SER,Cadena SER,352,355,56,287124,0.05,no,,,,,,"🔴ÚLTIMA HORA | Detenido un hombre por matar a apuñaladas a su pareja en un portal  del barrio de La Fuensanta (Córdoba)

La víctima estaba en el sistema VioGEN

https://t.co/0eeIM67zwI

Informa @RadioCordobaSER https://t.co/ZKc2pHshzB",https://x.com/La_SER/status/2043599675442307487,,,,,,,,,
2025-12-19T11:45:01+00:00,@abc_es,ABC.es,352,1029,725,344159,0.89,si,PP,0.7,perjudica,0.7,0.2,"🗣 Uno de los inmigrantes desalojados en Badalona, a García Albiol: «Si nos dejan entrar a todos en España, después no nos pueden dejar abandonados» https://t.co/3aHy0eIHRz",https://x.com/abc_es/status/2001982097787949499,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Inmigrante desalojado reprocha a García Albiol que los dejen abandonados.
2026-02-24T17:15:00+00:00,@abc_es,ABC.es,352,778,305,1501055,0.04,no,,,,,,"❗️Cuatro detenidos, dos menores de edad, por una agresión grupal a una joven de 17 años https://t.co/kNowQjaoRB",https://x.com/abc_es/status/2026345125350375580,,,,,,,,,
2026-01-24T17:15:52+00:00,@el_pais,EL PAÍS,352,867,58,51435,0.03,no,,,,,,🔴 ÚLTIMA HORA | La policía migratoria de Trump mata a tiros a un hombre en Minneapolis https://t.co/IVZQWFyhlw https://t.co/3QtTNI1pvo,https://x.com/el_pais/status/2015111321054826658,,,,,,,,,
2025-09-22T10:00:33+00:00,@eldiarioes,elDiario.es,352,786,11,19809,0.72,si,PSOE,0.9,perjudica,0.9,0.05,"ÚLTIMA HORA | Una jueza investiga por primera vez a dos exdirectores de la Guardia Civil por el espionaje con Pegasus
https://t.co/1FyBQqvj8G Por @urisole https://t.co/pHEm7C6gSj",https://x.com/eldiarioes/status/1970065674903884165,0.01,0.16,0.0,0.0,0.0,0.83,,tercero,Investigación judicial a exdirectores de la Guardia Civil por Pegasus.
2025-11-21T08:19:01+00:00,@eldiarioes,elDiario.es,352,728,243,220276,0.28,no,,,,,,"Un asistente a la misa de Franco manosea a las activistas de Femen que se manifestaban contra el fascismo
https://t.co/OPKTjulYg9",https://x.com/eldiarioes/status/1991783392879476822,,,,,,,,,
