url,fecha,handle,partido_antes,direccion_antes,partido_ahora,direccion_ahora,conf,motivo,texto
https://x.com/okdiario/status/1973700950876623177,2025-10-02,@okdiario,PP,beneficia,Sumar,perjudica,0.9,Critica a Más Madrid tras la bronca en la Asamblea autonómica.,"🇵🇸 Bronca en la Asamblea de Madrid: el presidente da una lección a Más Madrid sobre la bandera palestina

📲 Lee la noticia, aquí: https://t.co/CYrgFceYm0 https://t.co/p5M61agkRJ"
https://x.com/voz_populi/status/2100141417314111916,2026-09-16,@voz_populi,Vox,beneficia,PSOE,perjudica,0.9,Pepa Millán ataca duramente la gestión migratoria del Gobierno socialista.,"🟢 Pepa Millán (@Pepa_Millan) a Bolaños en la sesión de control al Gobierno:

""Vayan a Ceuta y pregúnteles a las mujeres si prefieren mantener con sus impuestos los campamentos de los invasores o si quieren caminar tranquilas y seguras por las noches"" https://t.co/uFX2YfzLBQ"
https://x.com/COPE/status/1976172025983967484,2025-10-09,@COPE,varios,neutro,ninguno,neutro,0.9,Anuncio de un monólogo de opinión sobre Sánchez y Feijóo.,"🎙️Jorge Bustos analiza el famoso ""Ánimo Alberto"" que ayer Pedro Sánchez le dedicó a Feijóo

👉🏻En su monólogo de las 6, en Herrera en Cope https://t.co/lBcnWDosnX"
https://x.com/El_Plural/status/1973099370875601147,2025-09-30,@El_Plural,PSOE,perjudica,PSOE,neutro,0.7,Informa de un recurso judicial de la asesora de Begoña Gómez.,🔴 #ÚLTIMAHORA | La asesora de Begoña Gómez recurre la decisión del juez Peinado sobre el jurado popular https://t.co/h7HDTUxXOm
https://x.com/El_Plural/status/2060909640032907277,2026-05-31,@El_Plural,PSOE,perjudica,ninguno,neutro,0.9,Crítica dirigida al Poder Judicial sin señalar a ningún partido político.,"Gonzalo Miró desata una tormenta política con su duro análisis sobre la Justicia: ""Ha dado razones suficientes"" https://t.co/WP0MFNYptT"
https://x.com/El_Plural/status/2014655566052737208,2026-01-23,@El_Plural,PSOE,beneficia,PP,perjudica,0.7,Señala fallos de seguridad ferroviaria durante el Gobierno de Rajoy.,❗Ábalos saca a la luz un presunto informe en el que la comisaria europea criticaba la seguridad del ferrocarril durante el Gobierno de Rajoy https://t.co/JkCvFWonRl
https://x.com/Hora25/status/1982916462407746047,2025-10-27,@Hora25,PP,perjudica,ninguno,neutro,0.7,Describe un proyecto urbanístico de lujo sin mencionar a ningún partido.,"👉 @joseprecedo explica en qué consistió la 'Operación Canalejas': ""Se llegaron a vender áticos a 11 millones de euros y se ha instalado uno de los cinco estrellas más lujosos, el Four Seasons, con una suite de 20.000 euros la noche"" https://t.co/Ajr9qHNJGQ"
https://x.com/La_SER/status/1990397770830684540,2025-11-17,@La_SER,PSOE,perjudica,PP,perjudica,0.9,Denuncia judicial a Madrid por rechazar el registro de objetores.,"El Gobierno lleva a los tribunales a Madrid por su negativa al registro de médicos objetores al aborto
https://t.co/l33QVQ40S0"
https://x.com/La_SER/status/2057178496846155946,2026-05-20,@La_SER,Sumar,beneficia,ninguno,neutro,0.9,Informativo sobre la disposición de Rufián a liderar la izquierda.,"🔴 ÚLTIMA HORA | Rufián asegura que está ""dispuesto"" a presentarse a las generales liderando un nuevo espacio de izquierdas

https://t.co/7GhBXrFGH4 https://t.co/ZtFqtpGicm"
https://x.com/Newtral/status/2032843706617721275,2026-03-14,@Newtral,PSOE,beneficia,ninguno,neutro,0.9,Desmiente un bulo sobre el DNI digital en las votaciones.,"⚠️Cuidado con el vídeo que advierte de que el DNI digital permite “falsificar la identidad en las urnas”: para votar, hay que figurar en el censo https://t.co/7mtQzf16wy"
https://x.com/el_pais/status/2046848665084404163,2026-04-22,@el_pais,varios,perjudica,PP,perjudica,0.9,Sánchez ataca con dureza el discurso y propuestas de Feijóo.,"📺 TV en DIRECTO | Sánchez a Feijóo: ""¿Todo eso se lo escriben? Si es que le cuesta hasta leerlo [...]. Ustedes ofrecen a España darle una patada a la Constitución violando el principio de igualdad y el de no discriminación"" https://t.co/Kj07ObGy3X https://t.co/33lHA78ICD"
https://x.com/eldiarioes/status/2074794866073063919,2026-07-08,@eldiarioes,PSOE,perjudica,PSOE,neutro,0.5,Informa sobre las declaraciones del juez Peinado respecto a los escoltas.,"ÚLTIMA HORA | El juez Peinado dice que no pretendía “ofender” a los escoltas de Begoña Gómez pero insiste en que hay policías que no cumplen la ley
https://t.co/INHiZdolv5 Por @mbarandel https://t.co/wo01DGiRge"
https://x.com/elespanolcom/status/2052991963092124110,2026-05-09,@elespanolcom,PP,perjudica,PSOE,perjudica,0.7,Critica a Óscar López por justificar las coacciones a Ayuso.,💥🇲🇽 Sheinbaum coacciona a Ayuso hasta obligarla a irse de México por defender el legado español y Óscar López lo justifica https://t.co/EwYcLFE09h
https://x.com/elespanolcom/status/2034574147330740535,2026-03-19,@elespanolcom,PSOE,neutro,PSOE,perjudica,0.7,Informa del aplazamiento indefinido de los Presupuestos Generales por Sánchez.,"🔴 #ÚLTIMAHORA | Sánchez prioriza la respuesta a la guerra de Irán y aplaza los Presupuestos indefinidamente: ""Hay que estar en lo urgente"" https://t.co/gvAqnq0oVr"
https://x.com/elmundoes/status/1993021548651810866,2025-11-24,@elmundoes,PSOE,perjudica,PSOE,beneficia,0.7,Cuestiona la causa contra Begoña Gómez por responder a fines políticos.,"El abogado de Manos Limpias deja el caso de Begoña Gómez al apreciar que las decisiones de la asociación responden a fines ""políticos"" https://t.co/Apzjvpwout"
https://x.com/elmundoes/status/1983882988166295980,2025-10-30,@elmundoes,PSOE,perjudica,PSOE,neutro,0.5,Recoge la negativa de Sánchez sobre su vínculo con Víctor Aldama.,Sánchez niega conocer a Víctor de Aldama https://t.co/LnV7ZcIx7K
https://x.com/europapress/status/1971963952209805575,2025-09-27,@europapress,Sumar,beneficia,PP,perjudica,0.7,Bergerot acusa al juez Peinado de actuar como militante del PP.,"Manuela Bergerot (Más Madrid) afirma que hay ""jueces manchando el poder judicial"" y que el juez Peinado actúa como un ""militante del PP"" https://t.co/OJcHE8hGQ7 https://t.co/VKVbRbE0TQ"
https://x.com/voz_populi/status/2013207282956296464,2026-01-19,@voz_populi,Vox,perjudica,PP,perjudica,0.7,La ruptura de Vox complica la investidura de María Guardiola.,"🔴 ÚLTIMA HORA | Vox rompe en Extremadura con Guardiola y deja la investidura en el alambre 

Por @IvanLibreros95 

https://t.co/zZX1Jxa9me https://t.co/ZYJYjZpAVw"
https://x.com/20m/status/2052124277789368342,2026-05-06,@20m,PSOE,perjudica,PSOE,neutro,0.5,Informa sobre la decisión del Gobierno de hacer voluntaria la cuarentena.,"🔴ÚLTIMA HORA | El Gobierno dice ahora que la cuarentena de los españoles será ""voluntaria""

Sigue aquí la última hora del crucero MV Hondius

https://t.co/pGd7bTzdCU"
https://x.com/ElHuffPost/status/2034180791995929050,2026-03-18,@ElHuffPost,PSOE,beneficia,PP,perjudica,0.9,Sánchez acusa al PP de socializar pérdidas durante la crisis financiera.,"Sánchez: ""A diferencia de lo que hizo el PP con la crisis financiera, que socializaron las pérdidas mientras se forraban los de arriba, este Gobierno lo que ha hecho siempre es proteger a la ciudadanía como hicimos con los ERTES y con la Solución Ibérica"". https://t.co/xh3vidq37t"
https://x.com/La_SER/status/1983067040937074989,2025-10-28,@La_SER,PSOE,perjudica,PSOE,neutro,0.9,Noticia informativa sobre entrega de justificantes del PSOE al Supremo.,"🔴 ÚLTIMA HORA | El PSOE entrega al Supremo los justificantes bancarios del dinero en efectivo que ingresó en la caja de Ferraz
https://t.co/d1LWA66iRc
Lo cuentan @pedrojimenezg y @Glruf"
https://x.com/libertaddigital/status/2002004413171315063,2025-12-19,@libertaddigital,PSOE,perjudica,ninguno,neutro,0.9,Recoge declaraciones internas de la UCO sin señalar a partidos concretos.,"El teniente coronel Balas ensalza el trabajo ""riguroso, objetivo y silencioso"" de la UCO pese a las presiones políticas
https://t.co/eiSq3p1hcK"
https://x.com/voz_populi/status/2089231333276913817,2026-08-17,@voz_populi,PSOE,perjudica,PSOE,beneficia,0.7,Informa del cese por enviar datos sesgados sobre Zapatero.,"🟢EXCLUSIVA | EEUU cesa a un empleado de su Embajada en Madrid por enviar a Washington información sesgada sobre el ‘caso Zapatero’ 

Lo cuenta @iblascor 

https://t.co/x33ptzMfQH"
https://x.com/voz_populi/status/1987437503507578970,2025-11-09,@voz_populi,varios,neutro,varios,beneficia,0.7,Muestra un auge electoral de la derecha entre los jóvenes.,"🗳️ ENCUESTA | Los jóvenes de hasta 25 años rompen el tablero electoral con un drástico giro a la derecha 

Lo cuenta @MCortijo16 
https://t.co/AlmTTmUnmA"
https://x.com/EFEnoticias/status/2083089908797694378,2026-07-31,@EFEnoticias,varios,neutro,ninguno,neutro,0.9,Noticia meramente informativa sobre movimientos migratorios en Ceuta.,#ÚLTIMAHORA | Centenares  de migrantes que entraron irregularmente en Ceuta comienzan a regresar a Marruecos. https://t.co/RNuMPQeFCq
https://x.com/ElHuffPost/status/1971180672002949123,2025-09-25,@ElHuffPost,PSOE,perjudica,Vox,perjudica,0.9,Denuncia amenazas y declaraciones agresivas de Vox hacia periodistas.,"VOX amenaza con cortar la cabeza de Javier Ruiz, Intxaurrondo, Cintora o Buenafuente: ""Entraremos en TVE con motosierra o lanzallamas"". Vía @eltelevisero https://t.co/fN9ybjY8os"
https://x.com/_infoLibre/status/1997048792495886792,2025-12-05,@_infoLibre,PSOE,perjudica,ninguno,neutro,0.9,Información ética sobre magistrados sin señalar a ningún partido.,"El magistrado del Tribunal Supremo Antonio del Moral debe saberlo 👇

La comisión ética cree que los cursos de los jueces que condenaron al fiscal pueden afectar a su imparcialidad, por @maltozano https://t.co/S6Fhc0fw5r"
https://x.com/abc_es/status/2098086599095402683,2026-09-10,@abc_es,PSOE,beneficia,PSOE,perjudica,0.9,Revela que el Gobierno fue avisado del asalto a Melilla.,#ABCrecomienda ✍️ El CNI sí avisó a Marruecos y al Gobierno un día antes del asalto https://t.co/JMnXXSZKWU
https://x.com/el_pais/status/1993604564436861113,2025-11-26,@el_pais,varios,perjudica,PP,perjudica,0.9,Recoge duras críticas de Bolaños a las declaraciones de Tellado.,"📺 TV en DIRECTO | Bolaños a Tellado (PP): ""El salvajismo habitual de sus palabras ya no sorprende. Va a tener que dedicarse al canibalismo si quiere llamar la atención. Reitero mi posición: respeto al fallo, pero manifiesto mi discrepancia"" https://t.co/FrkrgKy2B1 https://t.co/Daqmbqo4UR"
https://x.com/elespanolcom/status/1976250529413013945,2025-10-09,@elespanolcom,PP,beneficia,Sumar,perjudica,0.9,Ataque de Ayuso vinculando a Más Madrid con el grupo Hamás.,"🔴🗣 Ayuso a Más Madrid sobre el aborto: “Pregúntele a sus amigos de Hamás o al mundo musulmán qué opinan del aborto o de la homosexualidad”

La presidenta de la Comunidad de Madrid se opone a identificar a Sanidad a los médicos objetores para realizar abortos: “No voy a hacer https://t.co/MaUtBsbBNI"
https://x.com/okdiario/status/2100133135140692022,2026-09-16,@okdiario,PP,beneficia,PSOE,perjudica,0.9,Ataque de la portavoz popular al ministro socialista de Economía.,"💥 La portavoz del PP a Carlos Cuerpo: «Deje de repetirlo porque se van a pensar que es usted un ignorante».

‼️ «¿Van a dejar caer Ceuta? No se lo van a perdonar jamás los españoles». https://t.co/42xl1rxRO7"
https://x.com/rtvenoticias/status/2057441201343647865,2026-05-21,@rtvenoticias,Sumar,perjudica,PSOE,perjudica,0.9,el Tribunal Supremo tumba una medida impulsada por el Gobierno.,"🔴ÚLTIMA HORA

El Tribunal Supremo anula el registro único de alquileres turísticos, impulsado por el Ministerio de Consumo

Lo cuentan en #Canal24horas https://t.co/AO0eyd7ehU"
https://x.com/La_SER/status/2079503064935854135,2026-07-21,@La_SER,PP,perjudica,PP,neutro,0.9,Informa del recurso del PSOE contra el cargo popular.,"El PSOE recurre el archivo de la causa contra Miguel Ángel Rodríguez, el jefe de Gabinete de Ayuso

https://t.co/17L2LxdhC2 https://t.co/WYQmiavQaK"
https://x.com/eldiarioes/status/1983559952972263623,2025-10-29,@eldiarioes,varios,beneficia,PSOE,beneficia,0.7,Destaca el respaldo parlamentario de Junts a una ley gubernamental.,"ÚLTIMA HORA | Junts apoya la primera ley del Gobierno que se debate en el Congreso tras su anuncio de ruptura 

https://t.co/ot8va9lB5v Por @monrosi y @albertonimrod https://t.co/dAOdzw2c0q"
https://x.com/elmundoes/status/2027480381893607646,2026-02-27,@elmundoes,PSOE,beneficia,PSOE,perjudica,0.9,Acusa a la Fiscalía de purgas internas y favores afines.,Peramato asciende al equipo de García Ortiz y castiga a los fiscales del 'procés' y a la fiscal que se opuso a la filtración de datos del novio de Ayuso https://t.co/K1XdoEoI1X
https://x.com/publico_es/status/2050836895697953020,2026-05-03,@publico_es,ninguno,neutro,PSOE,beneficia,0.7,Jurista defiende la inexistencia de delito en caso de Begoña Gómez.,"OPINIÓN | ""A la vista de lo actuado vengo sosteniendo, y cada vez me ratifico más, en la inexistencia de materia delictiva. La decisión de archivar y sobreseer está en manos del magistrado presidente"", por José Antonio Martín Pallín https://t.co/EmRQ89n02h"
https://x.com/20m/status/2085313041399206101,2026-08-06,@20m,varios,neutro,ninguno,neutro,0.9,Informa sobre la petición conjunta de Vox y Podemos sobre Marruecos.,"🔴 URGENTE | Podemos y Vox piden que España no organice el Mundial 2030 con Marruecos por ""atentar contra la soberanía nacional"" https://t.co/KtiDmIyeOP"
https://x.com/ElHuffPost/status/1983884048956076450,2025-10-30,@ElHuffPost,PSOE,beneficia,varios,perjudica,0.9,Sánchez critica al PP y Vox por instrumentalizar una comisión parlamentaria.,"Sánchez: ""Han convertido esta comisión de investigación en algo que nada tiene que ver ni con comisión ni con investigación. Estamos ante una burda instrumentalización de una institución necesaria para nuestra democracia... un despropósito más del PP y Vox"" https://t.co/vECpgpO9tH"
https://x.com/El_Plural/status/1975920547608383944,2025-10-08,@El_Plural,PSOE,perjudica,PSOE,beneficia,0.7,Informa del archivo judicial de la causa contra el excomisionado socialista.,🔴 #ÚLTIMAHORA | Archivada la denuncia por falsedad documental en el currículum del excomisionado de la DANA por prescripción hace 30 años https://t.co/Qp87qFZTII
https://x.com/La_SER/status/2064621075820929206,2026-06-10,@La_SER,PSOE,beneficia,PP,perjudica,0.7,Bolaños reprocha a Tellado sus acusaciones de injerencia institucional.,"🎥 Bolaños, a Tellado: ""Le garantizo que los jueces, los fiscales y las fuerzas de Seguridad del Estado con este gobierno han trabajado sin ninguna injerencia. No calumnie. Decía el papa, cuide las palabras y busque la verdad, aplauda menos y cumpla los mandatos del santo padre"" https://t.co/WLSyDJCpIe"
https://x.com/La_SER/status/1980894814108586041,2025-10-22,@La_SER,varios,perjudica,PP,perjudica,0.7,Sánchez ridiculiza a Feijóo acusándole de incultura por sus lapsus.,"🎥 Feijóo arranca su intervención recordando el ""lapsus"" de Yolanda Díaz y Sánchez responde: ""Usted es un campeón en lapsus. ¿O es que cuando dice que Huelva está en el Mediterráneo o que Orwell escribió su obra '1984' en 1984 y no en 1949, no es un lapsus, sino incultura?"" https://t.co/P8f9Z0VY6X"
https://x.com/La_SER/status/2024205980804788407,2026-02-18,@La_SER,varios,neutro,Sumar,neutro,0.5,Baldoví propone fórmulas electorales para evitar la pérdida de votos.,"📻@Hora25 | Joan Baldoví (Compromís) apoya la propuesta de Rufián: ""Hay que buscar la fórmula para que no se pierdan votos""

https://t.co/3cKuhBVN7D"
https://x.com/OndaCero_es/status/2069828020924190732,2026-06-24,@OndaCero_es,varios,perjudica,PSOE,perjudica,0.7,Feijóo reprocha a Sánchez revelar el barrio donde reside su hijo.,"El enfado de Feijóo con Sánchez por revelar el barrio en el que vive: ""Entre otras cosas porque tengo un hijo de 9 años"" https://t.co/5nvo2LSlLS"
https://x.com/ctxt_es/status/2079607374193508568,2026-07-21,@ctxt_es,PSOE,perjudica,PSOE,neutro,0.7,Procesamiento judicial de los atacantes de una sede del PSOE.,"Una jueza propone sentar en el banquillo a dos personas por atacar con explosivos la sede del PSOE de Santander.

🎥 Un vídeo de @Nosoloxviernes para CTXT. https://t.co/aCEM1uvQZU"
https://x.com/el_pais/status/2019350953284022293,2026-02-05,@el_pais,PP,beneficia,Sumar,perjudica,0.7,Ayuso acusa a la izquierda de espantar migrantes por su comunismo.,"📺TV EN DIRECTO | Ayuso: ""La gente que viene huyendo, migrante, huyen de ustedes, del comunismo. ¿Qué se piensan, que por ser pobres van a votarles a ustedes? Cualquier inmigrante quiere ser libre, próspero y tener empresas"" https://t.co/EH1arGQmyC https://t.co/kVgjVbx5le"
https://x.com/eldiarioes/status/1993610306610745464,2025-11-26,@eldiarioes,PSOE,perjudica,PSOE,beneficia,0.7,Cuestiona la imparcialidad del juez que condenó al fiscal general.,"ÚLTIMA HORA | El presidente del tribunal que condenó al fiscal general, en el curso organizado por una acusación: “Concluyo, que tengo que poner la sentencia”
https://t.co/0pzBcvVFRe https://t.co/dZqHUEWxn7"
https://x.com/eldiarioes/status/2049862336240820427,2026-04-30,@eldiarioes,PSOE,perjudica,PSOE,neutro,0.9,Informa del relevo de la fiscal acusadora de García Ortiz.,"‼️ Peramato releva a la fiscal que acusó a García Ortiz de haber filtrado el correo de la pareja de Ayuso

https://t.co/Us1UWToaih Por @elenaherrerad"
https://x.com/elindepcom/status/1993298099176194228,2025-11-25,@elindepcom,Sumar,beneficia,Sumar,perjudica,0.9,Recuerda el procesamiento judicial de su exdiputado por agresión sexual.,"Errejón reprocha al juez que asuma sin pruebas la versión de Mouliaá

El exdiputado de Sumar recurre su procesamiento

Por @MiTrivino 

https://t.co/mYkHVMhPu8"
https://x.com/elmundoes/status/2097591523386745059,2026-09-09,@elmundoes,varios,perjudica,varios,neutro,0.9,Recoge acusaciones mutuas entre Pedro Sánchez y Alberto Núñez Feijóo.,"Sánchez rechaza la alternancia política porque ""provocaría una involución democrática"" y Feijóo le acusa de ""intentar manipular el censo"" https://t.co/JtRN8I2fBI"
https://x.com/libertaddigital/status/1992131255547171281,2025-11-22,@libertaddigital,PSOE,perjudica,ninguno,neutro,0.5,Informa de las duras críticas del PP contra el PNV.,"El PP, sin piedad contra el PNV tras el informe de la UCO: ""Saben que están políticamente muertos"" https://t.co/wDFHz6i8be"
https://x.com/okdiario/status/2100616582749667782,2026-09-17,@okdiario,varios,perjudica,PSOE,perjudica,0.9,Abascal acusa a Sánchez de impedir obras y desatender vidas.,"🟢 Abascal denuncia que Sánchez impide construir contenciones para las riadas.

🗯️ «Les importa un carajo la vida de la gente. Es un atentado a la dignidad de los valencianos». https://t.co/0NjJCmkypY"
https://x.com/publico_es/status/2031983781490409609,2026-03-12,@publico_es,ninguno,beneficia,ninguno,neutro,0.5,Informa del respaldo a la propuesta de Rufián sobre izquierdas.,"El 45,9% de los encuestados apoya la propuesta de Rufián sobre la unión de las izquierdas frente al 29,6% que la rechaza https://t.co/n9CpiS7Rvf"
https://x.com/voz_populi/status/1987426179188727905,2025-11-09,@voz_populi,varios,perjudica,PSOE,perjudica,0.7,Destaca el desgaste electoral por sostener al Gobierno de Sánchez.,"📊 ENCUESTA | El precio de la otra derecha por sostener el sanchismo: caída relevante de PNV y Junts

Lo cuenta Beatriz Jiménez Pérez
https://t.co/UK1rLKm0SI"
https://x.com/voz_populi/status/2066834261714280663,2026-06-16,@voz_populi,varios,perjudica,PSOE,perjudica,0.9,"Junts exige a Sánchez adelantar elecciones, evidenciando debilidad parlamentaria.","🚨 ÚLTIMA HORA | Junts urge a Sánchez a disolver las Cortes y a convocar elecciones generales ya

https://t.co/GfUV3X6LUO"
https://x.com/La_SER/status/1975948646907801987,2025-10-08,@La_SER,PSOE,neutro,PP,perjudica,0.7,La ausencia de un diputado del PP permite aprobar la ley gubernamental.,"🔴 ÚLTIMA HORA | El Gobierno podrá salvar la ley de movilidad sostenible gracias a la ausencia de un diputado del PP

https://t.co/CsgmmvtmRN https://t.co/nwQD9ivW3I"
https://x.com/La_SER/status/2036754878857445508,2026-03-25,@La_SER,Sumar,perjudica,ninguno,neutro,0.5,Declaraciones de Podemos sobre geopolítica sin aludir a los partidos evaluados.,"La líder de Podemos, Ione Belarra: ""EEUU e Israel son la mayor amenaza a la seguridad de la humanidad""
https://t.co/lwa7D8mhFS https://t.co/xTEKVtWlQu"
https://x.com/La_SER/status/1988523308216942650,2025-11-12,@La_SER,PSOE,beneficia,varios,perjudica,0.7,Sánchez ataca a los partidos de la oposición tachándolos de destructivos.,"🎥 Sánchez: ""Ante todas estas crisis, España ha sufrido una oposición absolutamente destructiva, sin aportar una sola propuesta, ni arrimar el hombro cuando la coyuntura o la respuesta política así lo exigía""

https://t.co/oXHUnQcLrO https://t.co/xMcOMlSUwU"
https://x.com/el_pais/status/2036769596364279888,2026-03-25,@el_pais,varios,perjudica,PP,perjudica,0.9,Ataque directo a Feijóo por su política exterior y desconocimiento.,"📺TV en DIRECTO | Sánchez a Feijóo: ""¿Sabe cuántos habitantes tiene Irán? Usted no sabe nada de Irán y aun así tardó menos de 10 horas en celebrar que EE UU bombardeara Irán. Celebró el inicio de una guerra en un país que apenas sabe ubicar en el mapa"" https://t.co/QYgFjc4gVx https://t.co/M8qO4Y42RF"
https://x.com/elmundoes/status/1985994705872572430,2025-11-05,@elmundoes,varios,perjudica,PSOE,perjudica,0.9,Critica al fiscal general por vulnerar la presunción de inocencia.,"Las dos horas en las que un ""ciudadano normal"" detalló cómo el fiscal general le dejó ""sin presunción de inocencia"" https://t.co/Kxhde3LspZ"
https://x.com/eltorotv/status/2044888479927087569,2026-04-16,@eltorotv,Vox,beneficia,PSOE,perjudica,0.9,Denuncia al Ministerio del Interior por desprotección ante violencia electoral.,"ABASCAL PARALIZA UN ACTO DE @vox_es   ANTE LA VIOLENCIA DE LA EXTREMA IZQUIERDA

Santiago Abascal señala al Ministerio del Interior y a la Delegación del Gobierno: «Aquí se está cometiendo un delito electoral». https://t.co/GCCYCFP83D"
https://x.com/rtvenoticias/status/1988528727899164969,2025-11-12,@rtvenoticias,PSOE,perjudica,varios,perjudica,0.9,Cita de Sánchez admitiendo casos en el PSOE y acusando al PP.,"Pedro Sánchez: ""La corrupción es un a lacra que afecta a nuestro país. Así lo demuestra el caso de presunto cohecho y malversación que afecta a dos exsecretarios de Organización del PSOE y las más de 30 causas abiertas por corrupción que tiene el PP""  https://t.co/ggoIwTNdcE https://t.co/YTpat9CP85"
https://x.com/voz_populi/status/1969382871354761360,2025-09-20,@voz_populi,PP,perjudica,PSOE,perjudica,0.9,El PP acusa al Gobierno de pretender agitar las calles.,"🔴El PP afirma que el Gobierno agitará las calles e intentará ""arrasar"" el país ante ""su inminente caída""

Informa @marcosgjv 

https://t.co/R8lMg2rcnp"
https://x.com/El_Plural/status/2083455735703163170,2026-08-01,@El_Plural,PSOE,perjudica,ninguno,neutro,0.9,Análisis geopolítico sobre injerencias extranjeras contra España sin señalar partidos españoles.,"🌍‼️Pegasus, la OTAN y el Sáhara: otras injerencias de Estados Unidos e Israel contra España, más allá de la presión migratoria

↪️ La alianza de Marruecos con las administraciones estadounidense e israelí, detrás de lo sucedido en Ceuta https://t.co/TK0pKibhb2"
https://x.com/HoyPorHoy/status/2097590870308499920,2026-09-09,@HoyPorHoy,PSOE,perjudica,PSOE,beneficia,0.9,Denuncia una persecución penal injustificada y antidemocrática contra Pedro Sánchez.,"🎙️ Manuel Rico, en #ElPulso: ""Lo que se intenta es castigar, no en términos democráticos, a Pedro Sánchez. Si pueden, no tengo ninguna duda, de que harán un procedimiento penal contra él y su familia. Lo hemos visto""

https://t.co/3KIz3cOdBx https://t.co/gzzPdrmPqi"
https://x.com/La_SER/status/2005884631762059654,2025-12-30,@La_SER,PSOE,perjudica,PSOE,beneficia,0.7,"Proyecta una imagen cercana, simpática y solidaria de Pedro Sánchez.","SER Catalunya subasta un 'Perro Sanxe' cedido por el presidente del Gobierno
https://t.co/Wopu22n7DS"
https://x.com/La_SER/status/2050284538434044115,2026-05-01,@La_SER,PSOE,beneficia,Vox,perjudica,0.9,Difunde duras críticas que acusan a Vox de inactividad e insultos.,"🎥 Pedro Sánchez, sobre las declaraciones de Abascal: ""Es que no dan palo al agua, no saben ni criticar [...] Cuanto más zafios sean sus insultos y cuanto mayores sus amenazas, más determinado estará el PSOE""
https://t.co/1jpqvDQveM https://t.co/ik3IS4hKXw"
https://x.com/La_SER/status/2036184767444496876,2026-03-23,@La_SER,PSOE,beneficia,PP,perjudica,0.7,Cuestiona la gestión de la sanidad y educación públicas en Andalucía.,"🔴 ÚLTIMA HORA | María Jesús Montero confirma en @Hora25 que ""en los próximos días"" dejará el Gobierno y llama a la movilización para defender ""la sanidad y educación públicas"" en Andalucía

https://t.co/0yZ1i4YTD3 https://t.co/vGZlES49wZ"
https://x.com/La_SER/status/2027341938970472540,2026-02-27,@La_SER,ninguno,neutro,varios,perjudica,0.9,Critica duramente tanto a la derecha como a la izquierda gubernamental.,"📻@HoyPorHoy | Aroca: ""Están convirtiendo un derecho constitucional como la vivienda en un negocio; estamos atrapados entre una derecha egoísta y una izquierda cagada hasta las trancas""
https://t.co/NIUHQ0xlp1"
https://x.com/OndaCero_es/status/2099783520084205714,2026-09-15,@OndaCero_es,PP,perjudica,ninguno,neutro,0.7,Recoge declaraciones de Juan Jesús Vivas sobre devoluciones a Marruecos.,"Vivas señala que la devolución a Marruecos ""puede ser rapidísima"" al estar considerado ""un país seguro"": ""Tanto que vamos a organizar un Mundial con él"" https://t.co/DHzCzyubAj"
https://x.com/OndaCero_es/status/2094314519048700137,2026-08-31,@OndaCero_es,ninguno,neutro,PSOE,perjudica,0.9,Denuncia desgobierno y abandono del Estado en la crisis de Ceuta.,"📍📻 El monólogo de Rafa Latorre, desde Ceuta

💬 “Es una crisis de seguridad, es un desafío geopolítico y es una catástrofe política. Es una crisis de estado porque se ha topado con un desgobierno absoluto, un abandono sangrante”

🔴 @MasDeUno en directo: https://t.co/RPktUcJceY https://t.co/HMZGUgbkBH"
https://x.com/eldiarioes/status/2099808532342186100,2026-09-15,@eldiarioes,Sumar,beneficia,PSOE,beneficia,0.7,Pone en valor la postura contundente del Gobierno ante Israel.,"🔴 Tesh Sidi: ""Detrás de Pegasus está Israel. La postura que ha tenido el Gobierno de España contra el Estado genocida de Israel ha sido bastante contundente""

""Si Israel tuviera información a través de ese software, no dudaría en utilizarlo contra el Gobierno"" https://t.co/BxmBEHsj3p"
https://x.com/elespanolcom/status/2095431887942537495,2026-09-03,@elespanolcom,varios,perjudica,PSOE,perjudica,0.9,Recoge un ataque directo de Feijóo contra Pedro Sánchez.,"Feijóo asegura: ""Señor Sánchez, míreme. La va a pagar ante la Justicia y ante las urnas"" https://t.co/FFqVJ0TVMq"
https://x.com/elmundoes/status/2091226908318961933,2026-08-22,@elmundoes,PP,beneficia,ninguno,neutro,0.9,Noticia deportiva y social de solidaridad entre clubes sin sesgo político.,"El aplaudido gesto de Las Palmas con el Ceuta tras la grave crisis migratoria: ""Ceuta no se vende, Ceuta se defiende"" https://t.co/oZxPVys1bb"
https://x.com/rtvenoticias/status/1992875184827625952,2025-11-24,@rtvenoticias,PSOE,beneficia,PP,perjudica,0.7,Se acusa a Miguel Ángel Rodríguez del PP de mentir.,"Alegría mantiene que el fiscal general del Estado es ""inocente"" y que Miguel Ángel Rodríguez reconoció ""haber mentido"" https://t.co/5lkoRiNy87  #LaHora24N https://t.co/lMrNzRYCcD"
https://x.com/ElHuffPost/status/2095532516862029895,2026-09-03,@ElHuffPost,varios,neutro,ninguno,neutro,0.9,Enlace a columna de opinión sin señalar a ningún partido.,"""Lo del informe de lo de la autoría de la crisis humanitaria en Ceuta"", por @martaflich https://t.co/1PIpVdCGsA"
